A�O;MES;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_HECHO;MODALIDAD;CANTIDAD
2024;2;CAJAMARCA;CONTUMAZA;CHILETE;60502;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Hurto;4
2024;2;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Otros;8
2024;2;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;60506;Otros;3
2024;2;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;60506;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Estafa;1
2024;2;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Hurto;1
2024;2;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;CONTUMAZA;YONAN;60508;Estafa;1
2024;2;CAJAMARCA;CONTUMAZA;YONAN;60508;Extorsión;1
2024;2;CAJAMARCA;CONTUMAZA;YONAN;60508;Hurto;1
2024;2;CAJAMARCA;CONTUMAZA;YONAN;60508;Otros;3
2024;2;CAJAMARCA;CUTERVO;CALLAYUC;60602;Otros;2
2024;2;CAJAMARCA;CUTERVO;CALLAYUC;60602;Robo;8
2024;2;CAJAMARCA;CUTERVO;CUTERVO;60601;Estafa;7
2024;2;CAJAMARCA;CUTERVO;CUTERVO;60601;Extorsión;1
2024;2;CAJAMARCA;CUTERVO;CUTERVO;60601;Hurto;22
2024;2;CAJAMARCA;CUTERVO;CUTERVO;60601;Otros;50
2024;2;CAJAMARCA;CUTERVO;CUTERVO;60601;Violencia contra la mujer e integrantes;26
2024;2;CAJAMARCA;CUTERVO;PIMPINGOS;60606;Otros;1
2024;2;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Otros;7
2024;2;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;60612;Robo;1
2024;2;CAJAMARCA;CUTERVO;SANTO TOMAS;60613;Otros;1
2024;2;CAJAMARCA;CUTERVO;SOCOTA;60614;Hurto;2
2024;2;CAJAMARCA;CUTERVO;SOCOTA;60614;Otros;5
2024;2;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;60615;Robo;1
2024;2;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;60615;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Estafa;3
2024;2;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Extorsión;1
2024;2;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Hurto;8
2024;2;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Otros;35
2024;2;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Robo;4
2024;2;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Violencia contra la mujer e integrantes;44
2024;2;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Hurto;2
2024;2;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Otros;7
2024;2;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Violencia contra la mujer e integrantes;6
2024;2;CAJAMARCA;JAEN;BELLAVISTA;60802;Hurto;4
2024;2;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;12
2024;2;CAJAMARCA;JAEN;BELLAVISTA;60802;Robo;3
2024;2;CAJAMARCA;JAEN;BELLAVISTA;60802;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;JAEN;COLASAY;60804;Otros;3
2024;2;CAJAMARCA;JAEN;COLASAY;60804;Robo;1
2024;2;CAJAMARCA;JAEN;COLASAY;60804;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;JAEN;HUABAL;60805;Otros;1
2024;2;CAJAMARCA;JAEN;HUABAL;60805;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;JAEN;JAEN;60801;Estafa;3
2024;2;CAJAMARCA;JAEN;JAEN;60801;Extorsión;4
2024;2;CAJAMARCA;JAEN;JAEN;60801;Homicidio;2
2024;2;CAJAMARCA;JAEN;JAEN;60801;Hurto;167
2024;2;CAJAMARCA;JAEN;JAEN;60801;Otros;106
2024;2;CAJAMARCA;JAEN;JAEN;60801;Robo;49
2024;2;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;108
2024;2;CAJAMARCA;JAEN;LAS PIRIAS;60806;Hurto;2
2024;2;CAJAMARCA;JAEN;LAS PIRIAS;60806;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;7
2024;2;CAJAMARCA;JAEN;POMAHUACA;60807;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;JAEN;PUCARA;60808;Hurto;6
2024;2;CAJAMARCA;JAEN;PUCARA;60808;Otros;11
2024;2;CAJAMARCA;JAEN;PUCARA;60808;Robo;2
2024;2;CAJAMARCA;JAEN;PUCARA;60808;Violencia contra la mujer e integrantes;5
2024;2;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;3
2024;2;CAJAMARCA;JAEN;SANTA ROSA;60812;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;3
2024;2;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Violencia contra la mujer e integrantes;5
2024;2;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Hurto;1
2024;2;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Otros;5
2024;2;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Robo;2
2024;2;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Estafa;5
2024;2;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Extorsión;1
2024;2;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;5
2024;2;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;23
2024;2;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Robo;1
2024;2;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;24
2024;2;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;1
2024;2;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Violencia contra la mujer e integrantes;3
2024;2;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Otros;7
2024;2;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Estafa;1
2024;2;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Otros;2
2024;2;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;SAN MARCOS;GREGORIO PITA;61004;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Hurto;1
2024;2;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Otros;2
2024;2;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;Otros;1
2024;2;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Otros;9
2024;2;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Estafa;3
2024;2;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Extorsión;3
2024;2;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;1
2024;2;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;18
2024;2;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;3
2024;2;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;15
2024;2;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Hurto;1
2024;2;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Otros;2
2024;2;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Otros;1
2024;2;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Otros;2
2024;2;CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;Hurto;1
2024;2;CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;Otros;2
2024;2;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Hurto;2
2024;2;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;SAN MIGUEL;NANCHOC;61108;Otros;1
2024;2;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Robo;1
2024;2;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Violencia contra la mujer e integrantes;1
2024;2;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Estafa;1
2024;2;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Extorsión;3
2024;2;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Hurto;1
2024;2;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;11
2024;2;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;4
2024;2;CAJAMARCA;SAN MIGUEL;TONGOD;61112;Otros;2
2024;2;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Otros;17
2024;2;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Robo;1
2024;2;CAJAMARCA;SANTA CRUZ;ANDABAMBA;61302;Otros;2
2024;2;CAJAMARCA;SANTA CRUZ;CATACHE;61303;Hurto;1
2024;2;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;61305;Otros;1
2024;2;CAJAMARCA;SANTA CRUZ;PULAN;61307;Hurto;1
2024;2;CAJAMARCA;SANTA CRUZ;PULAN;61307;Violencia contra la mujer e integrantes;2
2024;2;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Estafa;1
2024;2;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Hurto;2
2024;2;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Otros;24
2024;2;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Robo;3
2024;2;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Violencia contra la mujer e integrantes;8
2024;2;CAJAMARCA;SANTA CRUZ;UTICYACU;61310;Otros;1
2024;2;CAJAMARCA;SANTA CRUZ;YAUYUCAN;61311;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Estafa;2
2024;3;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Hurto;2
2024;3;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Otros;9
2024;3;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Robo;1
2024;3;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Violencia contra la mujer e integrantes;3
2024;3;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Estafa;2
2024;3;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Extorsión;26
2024;3;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Homicidio;1
2024;3;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Hurto;9
2024;3;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Otros;21
2024;3;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Violencia contra la mujer e integrantes;14
2024;3;CAJAMARCA;CAJABAMBA;CONDEBAMBA;60203;Otros;4
2024;3;CAJAMARCA;CAJABAMBA;CONDEBAMBA;60203;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CAJABAMBA;SITACOCHA;60204;Extorsión;1
2024;3;CAJAMARCA;CAJABAMBA;SITACOCHA;60204;Otros;1
2024;3;CAJAMARCA;CAJABAMBA;SITACOCHA;60204;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CAJAMARCA;ASUNCION;60102;Hurto;1
2024;3;CAJAMARCA;CAJAMARCA;ASUNCION;60102;Otros;9
2024;3;CAJAMARCA;CAJAMARCA;ASUNCION;60102;Violencia contra la mujer e integrantes;3
2024;3;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Estafa;17
2024;3;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Extorsión;1
2024;3;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Hurto;290
2024;3;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Otros;274
2024;3;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Robo;40
2024;3;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Violencia contra la mujer e integrantes;183
2024;3;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Hurto;1
2024;3;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Otros;3
2024;3;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Robo;2
2024;3;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Violencia contra la mujer e integrantes;3
2024;3;CAJAMARCA;CAJAMARCA;JESUS;60106;Hurto;2
2024;3;CAJAMARCA;CAJAMARCA;JESUS;60106;Otros;5
2024;3;CAJAMARCA;CAJAMARCA;JESUS;60106;Robo;1
2024;3;CAJAMARCA;CAJAMARCA;JESUS;60106;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Otros;1
2024;3;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Estafa;1
2024;3;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Hurto;9
2024;3;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Otros;13
2024;3;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Robo;5
2024;3;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Violencia contra la mujer e integrantes;30
2024;3;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Estafa;2
2024;3;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Otros;3
2024;3;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CAJAMARCA;MATARA;60110;Otros;1
2024;3;CAJAMARCA;CAJAMARCA;MATARA;60110;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CAJAMARCA;NAMORA;60111;Hurto;2
2024;3;CAJAMARCA;CAJAMARCA;NAMORA;60111;Otros;7
2024;3;CAJAMARCA;CAJAMARCA;NAMORA;60111;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Otros;2
2024;3;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CELENDIN;CELENDIN;60301;Estafa;1
2024;3;CAJAMARCA;CELENDIN;CELENDIN;60301;Homicidio;1
2024;3;CAJAMARCA;CELENDIN;CELENDIN;60301;Hurto;20
2024;3;CAJAMARCA;CELENDIN;CELENDIN;60301;Otros;40
2024;3;CAJAMARCA;CELENDIN;CELENDIN;60301;Violencia contra la mujer e integrantes;25
2024;3;CAJAMARCA;CELENDIN;HUASMIN;60304;Hurto;1
2024;3;CAJAMARCA;CELENDIN;HUASMIN;60304;Otros;2
2024;3;CAJAMARCA;CELENDIN;HUASMIN;60304;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CELENDIN;OXAMARCA;60308;Otros;2
2024;3;CAJAMARCA;CELENDIN;SUCRE;60310;Hurto;1
2024;3;CAJAMARCA;CELENDIN;SUCRE;60310;Otros;3
2024;3;CAJAMARCA;CHOTA;ANGUIA;60402;Hurto;1
2024;3;CAJAMARCA;CHOTA;CHADIN;60403;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CHOTA;CHOTA;60401;Estafa;1
2024;3;CAJAMARCA;CHOTA;CHOTA;60401;Extorsión;1
2024;3;CAJAMARCA;CHOTA;CHOTA;60401;Hurto;10
2024;3;CAJAMARCA;CHOTA;CHOTA;60401;Otros;28
2024;3;CAJAMARCA;CHOTA;CHOTA;60401;Robo;1
2024;3;CAJAMARCA;CHOTA;CHOTA;60401;Violencia contra la mujer e integrantes;40
2024;3;CAJAMARCA;CHOTA;HUAMBOS;60409;Hurto;1
2024;3;CAJAMARCA;CHOTA;HUAMBOS;60409;Otros;6
2024;3;CAJAMARCA;CHOTA;HUAMBOS;60409;Violencia contra la mujer e integrantes;6
2024;3;CAJAMARCA;CHOTA;LLAMA;60411;Otros;5
2024;3;CAJAMARCA;CHOTA;LLAMA;60411;Robo;2
2024;3;CAJAMARCA;CHOTA;LLAMA;60411;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CHOTA;MIRACOSTA;60412;Hurto;1
2024;3;CAJAMARCA;CHOTA;MIRACOSTA;60412;Otros;2
2024;3;CAJAMARCA;CHOTA;QUEROCOTO;60415;Otros;3
2024;3;CAJAMARCA;CHOTA;QUEROCOTO;60415;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CHOTA;TACABAMBA;60417;Hurto;1
2024;3;CAJAMARCA;CHOTA;TACABAMBA;60417;Otros;4
2024;3;CAJAMARCA;CHOTA;TACABAMBA;60417;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CONTUMAZA;CHILETE;60502;Otros;2
2024;3;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Hurto;1
2024;3;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Otros;6
2024;3;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Robo;2
2024;3;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;60506;Otros;1
2024;3;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Otros;3
2024;3;CAJAMARCA;CONTUMAZA;YONAN;60508;Extorsión;1
2024;3;CAJAMARCA;CONTUMAZA;YONAN;60508;Hurto;1
2024;3;CAJAMARCA;CONTUMAZA;YONAN;60508;Otros;6
2024;3;CAJAMARCA;CONTUMAZA;YONAN;60508;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CUTERVO;CALLAYUC;60602;Otros;1
2024;3;CAJAMARCA;CUTERVO;CALLAYUC;60602;Robo;4
2024;3;CAJAMARCA;CUTERVO;CALLAYUC;60602;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;CUTERVO;CHOROS;60603;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CUTERVO;CUTERVO;60601;Estafa;4
2024;3;CAJAMARCA;CUTERVO;CUTERVO;60601;Hurto;18
2024;3;CAJAMARCA;CUTERVO;CUTERVO;60601;Otros;52
2024;3;CAJAMARCA;CUTERVO;CUTERVO;60601;Robo;1
2024;3;CAJAMARCA;CUTERVO;CUTERVO;60601;Violencia contra la mujer e integrantes;32
2024;3;CAJAMARCA;CUTERVO;LA RAMADA;60605;Otros;3
2024;3;CAJAMARCA;CUTERVO;LA RAMADA;60605;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Hurto;3
2024;3;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Otros;4
2024;3;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Violencia contra la mujer e integrantes;6
2024;3;CAJAMARCA;CUTERVO;SANTO TOMAS;60613;Otros;2
2024;3;CAJAMARCA;CUTERVO;SOCOTA;60614;Otros;3
2024;3;CAJAMARCA;CUTERVO;SOCOTA;60614;Robo;2
2024;3;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;60615;Extorsión;1
2024;3;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;60615;Otros;1
2024;3;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Estafa;1
2024;3;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Extorsión;1
2024;3;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Hurto;13
2024;3;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Otros;39
2024;3;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Robo;1
2024;3;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Violencia contra la mujer e integrantes;36
2024;3;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Hurto;1
2024;3;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;JAEN;BELLAVISTA;60802;Estafa;1
2024;3;CAJAMARCA;JAEN;BELLAVISTA;60802;Hurto;3
2024;3;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;16
2024;3;CAJAMARCA;JAEN;BELLAVISTA;60802;Robo;1
2024;3;CAJAMARCA;JAEN;BELLAVISTA;60802;Violencia contra la mujer e integrantes;4
2024;3;CAJAMARCA;JAEN;COLASAY;60804;Otros;3
2024;3;CAJAMARCA;JAEN;COLASAY;60804;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;JAEN;HUABAL;60805;Otros;3
2024;3;CAJAMARCA;JAEN;HUABAL;60805;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;JAEN;JAEN;60801;Estafa;6
2024;3;CAJAMARCA;JAEN;JAEN;60801;Extorsión;3
2024;3;CAJAMARCA;JAEN;JAEN;60801;Homicidio;2
2024;3;CAJAMARCA;JAEN;JAEN;60801;Hurto;166
2024;3;CAJAMARCA;JAEN;JAEN;60801;Otros;92
2024;3;CAJAMARCA;JAEN;JAEN;60801;Robo;46
2024;3;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;112
2024;3;CAJAMARCA;JAEN;POMAHUACA;60807;Estafa;1
2024;3;CAJAMARCA;JAEN;POMAHUACA;60807;Hurto;2
2024;3;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;9
2024;3;CAJAMARCA;JAEN;POMAHUACA;60807;Violencia contra la mujer e integrantes;4
2024;3;CAJAMARCA;JAEN;PUCARA;60808;Otros;18
2024;3;CAJAMARCA;JAEN;PUCARA;60808;Violencia contra la mujer e integrantes;6
2024;3;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Hurto;1
2024;3;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Otros;4
2024;3;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Robo;1
2024;3;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Estafa;1
2024;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Hurto;1
2024;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;1
2024;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Hurto;2
2024;3;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;8
2024;3;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Robo;2
2024;3;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;SAN IGNACIO;HUARANGO;60903;Otros;1
2024;3;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Otros;5
2024;3;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Otros;1
2024;3;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Estafa;5
2024;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Extorsión;1
2024;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;10
2024;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;20
2024;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Robo;2
2024;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;27
2024;3;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Hurto;1
2024;3;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;5
2024;3;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Violencia contra la mujer e integrantes;5
2024;3;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Otros;3
2024;3;CAJAMARCA;SAN IGNACIO;TABACONAS;60907;Violencia contra la mujer e integrantes;3
2024;3;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Otros;1
2024;3;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Hurto;2
2024;3;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Otros;4
2024;3;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Robo;1
2024;3;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Violencia contra la mujer e integrantes;3
2024;3;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Estafa;1
2024;3;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Extorsión;1
2024;3;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Otros;3
2024;3;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Estafa;1
2024;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Extorsión;5
2024;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;4
2024;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;28
2024;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;1
2024;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;14
2024;3;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Otros;3
2024;3;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;Hurto;1
2024;3;CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;Otros;8
2024;3;CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;Violencia contra la mujer e integrantes;2
2024;3;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Violencia contra la mujer e integrantes;1
2024;3;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Hurto;1
2024;3;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Otros;3
2024;3;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Extorsión;6
2024;3;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Hurto;7
2024;3;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;11
2024;3;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;5
